Filename,Label,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
A0_jpg.rf.292a080422ba984985192f413101af41.jpg,A,0.0,0.47912751511584817,0.8144444006267282,1.0,0.9514537201493914,0.6959411565146917,0.8562549705721902,0.7933230395406016,0.7260735045561156,0.4637016144974622,0.637744066786289,0.6116081472639291,0.5544017592476026,0.2501720266688104,0.42005284922172154,0.41736930902663494,0.360563726716993,0.07020470288807625,0.22129461380834434,0.2153278416252463,0.1704357065176999,0.8793514617846693,1.0,0.8119137138517725,0.5410575739161506,0.31925867257798624,0.29439397594657357,0.1720982415493241,0.3664691927847307,0.5023127127509864,0.08826449058490353,0.10508713354863525,0.2861844525922335,0.4042075288908917,0.014512964771053955,0.08417817333245331,0.2313012413619401,0.3322077966906624,0.0,0.08773420152046545,0.20699907597699502,0.28834467878820985
A0_jpg.rf.a79ace20ea42b8f94360cef8aaec4030.jpg,A,0.9862326351803764,0.5252451199160812,0.16343103219104776,0.0,0.09536015169925215,0.30979631302506205,0.14840963937990553,0.2161361319509365,0.2738420759275538,0.547748331670231,0.39069693890606644,0.42223161161940664,0.4765864573267097,0.7790878258973637,0.6414950760472087,0.6537157004138735,0.7096907237576404,1.0,0.8903531036640111,0.8974493601224073,0.9333959978876619,0.9674318265093573,1.0,0.7439122241321665,0.38111467170181235,0.13754339898769824,0.23446720896757484,0.08980142478039674,0.3264587617797252,0.47822277096103666,0.05022354148740625,0.024061506032359074,0.22660712494206425,0.3573571725582537,0.0,0.054929581127044325,0.2210642537952649,0.33904406193073194,0.020502805292363403,0.06912018066199829,0.2305489220323088,0.3269497664910736
A0_jpg.rf.beea8a405220871911fb117e36526deb.jpg,A,0.883449941867627,0.4573362103604721,0.15412645386356175,0.0,0.10386343001756149,0.3321061693185606,0.1947412645129318,0.22455083721476887,0.2703886936149237,0.5688109875036443,0.429933252996084,0.4445301238017447,0.49735620278170456,0.7937822104850071,0.6620847059969617,0.6626006456667847,0.7011141379486061,1.0,0.8778296759064785,0.8684749037986821,0.9003250053640632,1.0,0.9239802320807681,0.6387289869910562,0.2903206704469375,0.1139306029424706,0.14845439077538453,0.053741122908681535,0.23604078722776564,0.37007192774816217,0.023755268880064725,0.04014641409898614,0.1978584883387807,0.3246546952491013,0.0,0.058886434094853606,0.2093192837618282,0.3531837933455397,0.039472454897843914,0.07923585393170005,0.22254425510354006,0.3332756355510862
A11_jpg.rf.4126b388a474440c970d85a3b2a7bf09.jpg,A,0.4115943374710294,0.7756029221539515,1.0,0.9954968708878192,0.9500196046070997,0.7140439814195091,0.7261993122629274,0.7250580767422938,0.7005678049990562,0.4712571382289161,0.5014274255067291,0.5418255905019491,0.49603844604090297,0.23342468594503865,0.26234109169703373,0.33836691081208486,0.2978811096648171,0.0,0.04150402072361164,0.13960025579183127,0.12965060421839633,1.0,0.8222516789004229,0.5606042344527423,0.26449247651023294,0.019777175857552808,0.23205705881698285,0.0,0.3119074675126069,0.4133142133287049,0.25430876928940815,0.017667850379965103,0.4285333392057258,0.4363429897091848,0.28846257214103876,0.05374462496526093,0.42699294121064263,0.456134372967799,0.3526588716971443,0.14548307649904066,0.40071998372779,0.45728233097356297
A11_jpg.rf.bf055dc8a9a5a85bed0cc1f792c56a01.jpg,A,0.6267883576671714,0.27046374734630374,0.024364305823717507,0.0,0.056316388670459995,0.30677119001516245,0.2823583077199843,0.2860149594383159,0.3064431170841005,0.5464616435555016,0.5183917129993678,0.4797999204535496,0.4998570463839873,0.7736714467236393,0.7479958405322342,0.6806397712953633,0.7009238517877001,1.0,0.9778408016188456,0.8928313156583711,0.8849366807346771,1.0,0.8273516375941024,0.5292069577417756,0.23074330013692457,0.010875156738448166,0.21592478452822716,0.0,0.2919819951583837,0.38825531968747085,0.24704208536092015,0.03565345785258367,0.38549209221362074,0.4199940375033275,0.3012677280370946,0.09134448547436004,0.42816449875407403,0.47452542711451834,0.39244201054927597,0.2087344104656917,0.4295055571590731,0.49245088382580016
A11_jpg.rf.ff2610c21c7f6d0a793cb58efc3bd96e.jpg,A,0.610183445243909,0.25972697623865,0.0237555433861634,0.0,0.0847181245075651,0.3083737542919633,0.2952162608886304,0.28562642391065307,0.2980398713337064,0.5497983874331782,0.5238513523209222,0.47810313659964715,0.4991560737892317,0.7756814831797086,0.758311867259741,0.6831805763152705,0.6901262068304996,1.0,0.9795204480828035,0.887887194406707,0.8768686663402956,1.0,0.8291818809314703,0.5366702551046748,0.241040440905667,0.02276299543192013,0.21577195247575418,0.0,0.2773945810351137,0.3785995486044124,0.2409579697435852,0.02785916980547895,0.36350358059235444,0.413968881713808,0.2986191918692687,0.09418904373182081,0.41988080824088864,0.4694107997271916,0.38831660495527576,0.20672237643848104,0.4211758184565173,0.4814668645484968
A12_jpg.rf.84c6afc718de92ea268db5d3902ca2ba.jpg,A,0.6521227011936304,0.31138028701672293,0.09055664369355468,0.0,0.0713183291983396,0.44800863465325497,0.1781092568213355,0.21880533368947014,0.3011341563380233,0.6589219601711329,0.35679290905000405,0.3899378455990946,0.5003166850819765,0.846625442583706,0.5779615390976114,0.5695717714987171,0.6717348969236707,1.0,0.7925238106679406,0.737089411659715,0.8024416797383642,1.0,0.7744846906924047,0.45602052221986483,0.20384737395435032,0.0,0.03603682761023508,0.08309445196467923,0.3856545100960564,0.40798876009215884,0.024391996361366224,0.17935344772073622,0.5076087302808485,0.4873752693558303,0.13018020659143117,0.3244271083639095,0.5975545981471979,0.5550719558808876,0.28782233733415846,0.49138535829493946,0.6685843830217878,0.636714140172808
A12_jpg.rf.a6af764b7540d62daadf4d88cd39bf67.jpg,A,0.6169110431493602,0.28578543458999056,0.07878271453206429,0.0,0.05440342127075771,0.4109063128209525,0.15640142529129866,0.19489768818894637,0.2824026305008527,0.635561303722335,0.34736807004506437,0.3651646802145559,0.46522017701813057,0.8333978811177485,0.5670290631758462,0.5448021169767818,0.640064166690485,1.0,0.7967780890044874,0.7295632425377044,0.7858006783471956,1.0,0.7765207444539987,0.4471597496244375,0.20162481602298138,0.00996972959090965,0.00622805997510436,0.06334375439166683,0.38646936556318023,0.41169326885996865,0.0,0.1623273980850522,0.502031223464364,0.4881458461006149,0.12319370514803644,0.31962855256601913,0.6099980966561772,0.5798240346836604,0.2984116803303534,0.48839029436241604,0.6615368065113075,0.6352820541531019
A12_jpg.rf.cf08b7c130475ef3bb26c390fb8e420d.jpg,A,0.3397081804802694,0.6398750018235758,0.891356275351601,1.0,0.9997012452809909,0.5817229443998266,0.8051429702179201,0.7854251587633201,0.7089177660179474,0.35704405896440594,0.6025993655576957,0.5950868564507266,0.5264613638202799,0.169595485362328,0.3930484914071235,0.3991677262110009,0.3307695415324546,0.0,0.18182678535558233,0.22645551590862645,0.18910363235114602,1.0,0.836338561807802,0.5499077398991812,0.31470079133989304,0.09344118065136664,0.013354530173120499,0.12868742455405044,0.4560636661764077,0.4878855602254696,0.0,0.2513916698697068,0.6291992193814052,0.6199202300669014,0.11411842508664131,0.4012034295416254,0.7266794633869594,0.6993531805054566,0.28844432225231026,0.5616318800264529,0.7865687705662437,0.7672986120888573
A13_jpg.rf.4533aea9a6c32fecadcd1d1963e7dc78.jpg,A,0.5462683424950538,0.20433248287947514,0.0,0.018198274530646968,0.1468597199800861,0.33540482265146604,0.3271093168269932,0.2991808377818944,0.3084309687149749,0.5709954106553211,0.5474721502965084,0.4946502512103221,0.5026291017429846,0.7900963684728673,0.7618251769430081,0.6892855756180603,0.689464006992301,1.0,0.9607219740653277,0.8651531636624679,0.8469609288785312,1.0,0.7402616470424489,0.47452182777175034,0.205255303662717,0.0,0.19049033015172448,0.034372005406539084,0.3206045640296263,0.4229118908321269,0.23557134390008108,0.0700992524900643,0.37995470787619784,0.4529342865323561,0.31017403000499766,0.13133315574628307,0.42026930216882163,0.47709015661713855,0.4306066931646914,0.2574792632110603,0.4681252992272842,0.5443402720646341
